source_file,frame_number,active_class_index,source_number_index,azimuth,elevation,distance
fold3_room12_mix001.csv,918,1,2,121,-11,149
fold3_room12_mix001.csv,930,1,2,121,-11,149
fold3_room12_mix001.csv,971,1,2,121,-12,149
fold3_room12_mix001.csv,978,1,2,121,-12,149
fold3_room12_mix001.csv,981,1,2,121,-12,149
fold3_room12_mix001.csv,996,1,2,121,-12,148
fold3_room12_mix001.csv,1016,1,2,121,-12,149
fold3_room12_mix001.csv,1023,1,2,121,-11,149
fold3_room12_mix001.csv,1049,1,2,121,-12,148
fold3_room12_mix001.csv,1188,1,2,121,-12,147
fold3_room12_mix001.csv,1190,1,2,121,-12,148
fold3_room12_mix001.csv,1252,1,2,121,-12,147
fold3_room12_mix001.csv,1274,1,2,121,-12,148
fold3_room12_mix001.csv,1291,1,2,121,-11,149
fold3_room12_mix001.csv,1295,1,2,121,-12,149
fold3_room12_mix001.csv,1334,1,2,121,-12,148
fold3_room12_mix001.csv,1347,1,2,121,-12,148
fold3_room12_mix001.csv,1356,1,2,121,-12,149
fold3_room12_mix001.csv,1376,1,2,121,-12,149
fold3_room12_mix001.csv,1387,1,2,121,-12,149
fold3_room12_mix001.csv,1394,1,2,121,-11,149
fold3_room12_mix001.csv,1426,1,2,121,-12,149
fold3_room12_mix001.csv,1438,1,2,121,-12,148
fold3_room12_mix001.csv,1477,1,2,121,-12,148
fold3_room12_mix001.csv,1479,1,2,121,-11,148
fold3_room12_mix001.csv,1588,1,2,121,-12,148
fold3_room12_mix001.csv,1633,1,2,121,-12,149
fold3_room12_mix001.csv,1645,1,2,121,-12,148
fold3_room12_mix001.csv,1658,1,2,121,-11,149
fold3_room12_mix001.csv,1669,1,2,121,-12,149
fold3_room12_mix001.csv,1676,1,2,121,-12,148
fold3_room12_mix001.csv,1704,1,2,121,-12,148
fold3_room12_mix001.csv,1723,1,2,121,-12,148
fold3_room12_mix001.csv,1760,1,2,121,-12,148
fold3_room12_mix001.csv,1798,1,2,123,-12,147
fold3_room12_mix001.csv,1805,1,2,123,-12,146
fold3_room12_mix001.csv,1833,1,2,122,-12,147
fold3_room12_mix001.csv,1979,1,2,121,-12,147
fold3_room12_mix001.csv,2043,1,2,121,-12,149
fold3_room12_mix001.csv,2050,1,2,121,-12,149
fold3_room12_mix001.csv,2056,1,2,121,-12,149
fold3_room12_mix001.csv,2072,1,2,121,-12,148
fold3_room12_mix001.csv,2074,1,2,121,-12,148
fold3_room12_mix001.csv,2082,1,2,121,-12,148
fold3_room12_mix001.csv,2099,1,2,121,-12,148
fold3_room12_mix001.csv,2109,1,2,121,-12,148
fold3_room12_mix001.csv,2120,1,2,121,-12,148
fold3_room12_mix001.csv,2302,1,2,121,-12,148
fold3_room12_mix001.csv,2304,1,2,121,-12,148
fold3_room12_mix001.csv,2408,1,2,121,-12,148
fold3_room12_mix001.csv,2429,1,2,121,-12,148
fold3_room12_mix001.csv,2478,1,2,121,-11,150
fold3_room12_mix001.csv,2503,1,2,121,-12,149
fold3_room12_mix001.csv,2505,1,2,121,-12,149
fold3_room12_mix002.csv,46,1,2,-18,-14,129
fold3_room12_mix002.csv,53,1,2,-19,-12,130
fold3_room12_mix002.csv,74,1,2,-19,-13,129
fold3_room12_mix002.csv,157,1,2,-19,-13,129
fold3_room12_mix002.csv,166,1,2,-18,-13,130
fold3_room12_mix002.csv,172,1,2,-18,-13,130
fold3_room12_mix002.csv,178,1,2,-19,-12,131
fold3_room12_mix002.csv,203,1,2,-19,-13,129
fold3_room12_mix002.csv,320,1,2,-19,-13,129
fold3_room12_mix002.csv,328,1,2,-19,-13,129
fold3_room12_mix002.csv,599,1,2,-19,-13,129
fold3_room12_mix002.csv,643,1,2,-19,-13,129
fold3_room12_mix002.csv,1026,1,2,-19,-13,129
fold3_room12_mix002.csv,1042,1,2,-19,-12,129
fold3_room12_mix002.csv,1052,1,2,-19,-13,129
fold3_room12_mix002.csv,1162,1,2,-19,-13,129
fold3_room12_mix002.csv,1174,1,2,-19,-13,129
fold3_room12_mix002.csv,1194,1,2,-20,-13,129
fold3_room12_mix002.csv,1211,1,2,-20,-13,129
fold3_room12_mix002.csv,1231,1,2,-20,-13,130
fold3_room12_mix002.csv,1240,1,2,-20,-13,130
fold3_room12_mix002.csv,1256,1,2,-19,-13,129
fold3_room12_mix002.csv,1272,1,2,-19,-12,129
fold3_room12_mix002.csv,1282,1,2,-19,-12,129
fold3_room12_mix002.csv,1405,1,2,-20,-13,129
fold3_room12_mix002.csv,1407,1,2,-20,-13,129
fold3_room12_mix002.csv,1459,1,2,-20,-13,129
fold3_room12_mix002.csv,1485,1,2,-20,-13,129
fold3_room12_mix002.csv,1494,1,2,-20,-13,129
fold3_room12_mix002.csv,1566,1,2,-20,-13,129
fold3_room12_mix002.csv,1580,1,2,-20,-13,129
fold3_room12_mix002.csv,1610,1,2,-20,-12,129
fold3_room12_mix002.csv,1621,1,2,-20,-13,128
fold3_room12_mix002.csv,1656,1,2,-20,-13,128
fold3_room12_mix002.csv,1668,1,2,-20,-13,128
fold3_room12_mix002.csv,1672,1,2,-20,-13,128
fold3_room12_mix002.csv,1679,1,2,-20,-13,128
fold3_room12_mix002.csv,1685,1,2,-20,-13,128
fold3_room12_mix002.csv,1692,1,2,-20,-13,128
fold3_room12_mix002.csv,1722,1,2,-21,-12,129
fold3_room12_mix002.csv,1728,1,2,-21,-13,128
fold3_room12_mix002.csv,1742,1,2,-20,-13,128
fold3_room12_mix002.csv,1752,1,2,-20,-13,128
fold3_room12_mix002.csv,1770,1,2,-21,-13,129
fold3_room12_mix002.csv,1778,1,2,-20,-13,129
fold3_room12_mix002.csv,1815,1,2,-20,-13,129
fold3_room12_mix002.csv,1826,1,2,-20,-13,129
fold3_room12_mix002.csv,1853,1,2,-20,-13,129
fold3_room12_mix002.csv,1891,1,2,-20,-13,128
fold3_room12_mix002.csv,1905,1,2,-20,-13,128
fold3_room12_mix002.csv,1919,1,2,-20,-13,128
fold3_room12_mix002.csv,2047,1,2,-20,-13,129
fold3_room12_mix002.csv,2055,1,2,-20,-13,128
fold3_room12_mix002.csv,2086,1,2,-20,-13,129
fold3_room12_mix002.csv,2185,1,2,-20,-13,128
fold3_room12_mix002.csv,2197,1,2,-20,-13,128
fold3_room12_mix002.csv,2205,1,2,-20,-13,128
fold3_room12_mix002.csv,2229,1,2,-20,-13,128
fold3_room12_mix004.csv,3018,1,2,-152,-3,124
fold3_room12_mix004.csv,3029,1,2,-151,-8,123
fold3_room12_mix004.csv,3037,1,2,-150,-17,126
fold3_room12_mix004.csv,3055,1,2,-142,-4,140
fold3_room12_mix004.csv,3162,1,2,-127,-21,117
fold3_room12_mix004.csv,3166,1,2,-127,-18,120
fold3_room12_mix004.csv,3208,1,2,-120,1,110
fold3_room12_mix004.csv,3242,1,2,-86,6,70
fold3_room12_mix004.csv,3249,1,2,-95,9,74
fold3_room12_mix004.csv,3260,1,2,-96,9,72
fold3_room12_mix006.csv,32,1,3,-18,-10,145
fold3_room12_mix006.csv,48,1,3,-18,-10,145
fold3_room12_mix006.csv,52,1,3,-18,-10,145
fold3_room12_mix006.csv,78,1,3,-18,-10,145
fold3_room12_mix006.csv,120,1,3,-18,-10,146
fold3_room12_mix006.csv,124,1,3,-18,-10,146
fold3_room12_mix006.csv,137,1,3,-17,-10,146
fold3_room12_mix006.csv,147,1,3,-18,-11,146
fold3_room12_mix006.csv,160,1,3,-17,-10,147
fold3_room12_mix006.csv,169,1,3,-18,-10,146
fold3_room12_mix006.csv,238,1,3,-18,-10,147
fold3_room12_mix006.csv,281,1,3,-18,-10,147
fold3_room12_mix006.csv,380,1,3,-18,-10,146
fold3_room12_mix006.csv,407,1,3,-18,-10,146
fold3_room12_mix006.csv,416,1,3,-17,-10,148
fold3_room12_mix006.csv,429,1,3,-18,-10,146
fold3_room12_mix006.csv,434,1,3,-18,-10,147
fold3_room12_mix006.csv,451,1,3,-18,-10,146
fold3_room12_mix006.csv,468,1,3,-18,-10,148
fold3_room12_mix006.csv,486,1,3,-18,-10,147
fold3_room12_mix006.csv,551,1,3,-18,-10,147
fold3_room12_mix006.csv,741,1,3,-18,-10,147
fold3_room12_mix006.csv,742,1,3,-18,-10,146
fold3_room12_mix006.csv,777,1,3,-18,-10,146
fold3_room12_mix006.csv,798,1,3,-18,-10,146
fold3_room12_mix006.csv,815,1,3,-18,-10,147
fold3_room12_mix006.csv,861,1,3,-18,-11,147
fold3_room12_mix006.csv,988,1,3,-19,-10,146
fold3_room12_mix006.csv,996,1,3,-18,-10,147
fold3_room12_mix007.csv,127,1,3,1,2,306
fold3_room12_mix007.csv,133,1,3,1,2,306
fold3_room12_mix007.csv,206,1,3,-8,-5,219
fold3_room12_mix007.csv,216,1,3,-8,-6,220
fold3_room12_mix007.csv,238,1,3,-8,-6,222
fold3_room12_mix007.csv,274,1,3,-8,-6,221
fold3_room12_mix007.csv,319,1,3,-8,-7,221
fold3_room12_mix007.csv,342,1,3,-8,-7,221
fold3_room12_mix007.csv,419,1,3,-8,-7,221
fold3_room12_mix007.csv,426,1,3,-8,-7,221
fold3_room12_mix007.csv,432,1,3,-8,-7,221
fold3_room12_mix007.csv,441,1,3,-8,-7,221
fold3_room12_mix007.csv,449,1,3,-8,-7,222
fold3_room12_mix007.csv,452,1,3,-8,-7,222
fold3_room12_mix007.csv,492,1,3,-8,-7,222
fold3_room12_mix007.csv,509,1,3,-8,-7,222
fold3_room12_mix007.csv,598,1,3,-8,-7,222
fold3_room12_mix007.csv,629,1,3,-8,-7,222
fold3_room12_mix007.csv,640,1,3,-8,-6,222
fold3_room12_mix007.csv,726,1,3,-8,-6,223
fold3_room12_mix007.csv,731,1,3,-8,-6,223
fold3_room12_mix007.csv,747,1,3,-8,-6,223
fold3_room12_mix007.csv,761,1,3,-8,-7,223
fold3_room12_mix007.csv,767,1,3,-8,-6,223
fold3_room12_mix007.csv,938,1,3,-8,-7,222
fold3_room12_mix007.csv,939,1,3,-8,-7,222
fold3_room12_mix007.csv,1070,1,3,-8,-7,221
fold3_room12_mix007.csv,1083,1,3,-8,-7,222
fold3_room12_mix007.csv,1126,1,3,-7,-6,222
fold3_room12_mix007.csv,1130,1,3,-8,-6,222
fold3_room12_mix007.csv,1212,1,3,-8,-6,222
fold3_room12_mix007.csv,1340,1,3,-8,-7,222
fold3_room12_mix007.csv,1350,1,3,-8,-7,222
fold3_room12_mix007.csv,1356,1,3,-8,-7,222
fold3_room12_mix007.csv,1370,1,3,-9,-6,222
fold3_room12_mix007.csv,1427,1,3,-8,-6,223
fold3_room12_mix007.csv,1458,1,3,-7,-6,223
fold3_room12_mix007.csv,1653,1,3,-8,-7,223
fold3_room12_mix007.csv,1755,1,3,-7,-6,223
fold3_room12_mix007.csv,1764,1,3,-7,-6,223
fold3_room12_mix007.csv,1804,1,3,-7,-7,223
fold3_room12_mix007.csv,1817,1,3,-7,-7,224
fold3_room12_mix007.csv,1847,1,3,-8,-6,223
fold3_room12_mix007.csv,1870,1,3,-7,-7,223
fold3_room12_mix007.csv,1872,1,3,-7,-7,222
fold3_room12_mix007.csv,1899,1,3,-7,-6,222
fold3_room12_mix007.csv,2035,1,3,-7,-6,223
fold3_room12_mix007.csv,2045,1,3,-7,-6,223
fold3_room12_mix007.csv,2053,1,3,-7,-7,223
fold3_room12_mix007.csv,2093,1,3,-7,-6,223
fold3_room12_mix007.csv,2095,1,3,-7,-6,223
fold3_room12_mix007.csv,2175,1,3,-6,-7,223
fold3_room12_mix007.csv,2232,1,3,-7,-6,222
fold3_room12_mix007.csv,2241,1,3,-7,-6,222
fold3_room12_mix007.csv,2274,1,3,-7,-7,222
fold3_room12_mix007.csv,2433,1,3,-9,-7,222
fold3_room12_mix007.csv,2435,1,3,-9,-6,223
fold3_room13_mix001.csv,55,1,3,-32,-5,199
fold3_room13_mix001.csv,62,1,3,-33,-6,198
fold3_room13_mix001.csv,71,1,3,-35,-6,193
fold3_room13_mix001.csv,122,1,3,-31,-6,203
fold3_room13_mix001.csv,162,1,3,-34,-6,193
fold3_room13_mix001.csv,198,1,3,-33,-6,194
fold3_room13_mix001.csv,213,1,3,-33,-6,194
fold3_room13_mix001.csv,239,1,3,-33,-6,194
fold3_room13_mix001.csv,250,1,3,-32,-6,197
fold3_room13_mix001.csv,272,1,3,-33,-6,195
fold3_room13_mix001.csv,305,1,3,-34,-6,193
fold3_room13_mix001.csv,325,1,3,-34,-6,195
fold3_room13_mix001.csv,373,1,3,-36,-6,192
fold3_room13_mix001.csv,374,1,3,-36,-6,192
fold3_room13_mix001.csv,412,1,3,-37,-6,193
fold3_room13_mix001.csv,415,1,3,-36,-7,192
fold3_room13_mix001.csv,523,1,3,-32,-6,203
fold3_room13_mix001.csv,532,1,3,-31,-6,203
fold3_room13_mix001.csv,837,1,3,-32,-6,201
fold3_room13_mix001.csv,849,1,3,-31,-6,203
fold3_room13_mix001.csv,858,1,3,-31,-6,203
fold3_room13_mix001.csv,867,1,3,-31,-6,203
fold3_room13_mix001.csv,902,1,3,-32,-6,200
fold3_room13_mix001.csv,929,1,3,-31,-6,202
fold3_room13_mix001.csv,986,1,3,-35,-6,193
fold3_room13_mix001.csv,1013,1,3,-36,-7,193
fold3_room13_mix001.csv,1035,1,3,-36,-6,192
fold3_room13_mix001.csv,1037,1,3,-36,-6,193
fold3_room13_mix001.csv,1056,1,3,-35,-6,193
fold3_room13_mix001.csv,1061,1,3,-37,-6,193
fold3_room13_mix001.csv,1098,1,3,-34,-6,194
fold3_room13_mix001.csv,1114,1,3,-36,-7,192
fold3_room13_mix001.csv,1141,1,3,-33,-5,197
fold3_room13_mix001.csv,1143,1,3,-32,-6,199
fold3_room13_mix001.csv,1155,1,3,-33,-6,197
fold3_room13_mix001.csv,1168,1,3,-34,-6,194
fold3_room13_mix001.csv,1250,1,3,-33,-6,196
fold3_room13_mix001.csv,1317,1,3,-32,-6,203
fold3_room13_mix001.csv,1327,1,3,-32,-6,202
fold3_room13_mix001.csv,1334,1,3,-32,-6,203
fold3_room13_mix001.csv,1405,1,3,-32,-5,199
fold3_room13_mix001.csv,1423,1,3,-31,-6,203
fold3_room13_mix001.csv,1472,1,3,-32,-6,202
fold3_room13_mix001.csv,1475,1,3,-32,-6,201
fold3_room13_mix001.csv,1549,1,3,-33,-6,198
fold3_room13_mix001.csv,1557,1,3,-33,-6,198
fold3_room13_mix001.csv,1622,1,3,-33,-6,197
fold3_room13_mix001.csv,1672,1,3,-32,-5,198
fold3_room13_mix001.csv,1896,1,3,-34,-6,193
fold3_room13_mix001.csv,1920,1,3,-36,-7,192
fold3_room13_mix001.csv,1956,1,3,-34,-6,193
fold3_room13_mix001.csv,1978,1,3,-36,-7,192
fold3_room13_mix001.csv,1987,1,3,-36,-7,192
fold3_room13_mix001.csv,1994,1,3,-36,-7,192
fold3_room13_mix001.csv,2093,1,3,-33,-6,194
fold3_room13_mix001.csv,2110,1,3,-34,-6,193
fold3_room13_mix001.csv,2172,1,3,-33,-5,195
fold3_room13_mix001.csv,2195,1,3,-33,-6,195
fold3_room13_mix001.csv,2350,1,3,-32,-6,197
fold3_room13_mix001.csv,2373,1,3,-31,-6,203
fold3_room13_mix001.csv,2410,1,3,-32,-6,197
fold3_room13_mix001.csv,2422,1,3,-31,-6,206
fold3_room13_mix001.csv,2431,1,3,-32,-6,199
fold3_room13_mix001.csv,2452,1,3,-31,-6,203
fold3_room13_mix001.csv,2535,1,3,-33,-6,196
fold3_room13_mix001.csv,2547,1,3,-34,-6,194
fold3_room13_mix002.csv,17,1,3,54,-9,117
fold3_room13_mix002.csv,20,1,3,53,-9,120
fold3_room13_mix002.csv,91,1,3,51,-9,125
fold3_room13_mix002.csv,133,1,3,50,-9,128
fold3_room13_mix002.csv,165,1,3,52,-8,121
fold3_room13_mix002.csv,196,1,3,50,-9,126
fold3_room13_mix002.csv,208,1,3,50,-9,125
fold3_room13_mix002.csv,215,1,3,51,-9,125
fold3_room13_mix002.csv,311,1,3,51,-9,124
fold3_room13_mix002.csv,313,1,3,51,-10,124
fold3_room13_mix002.csv,551,1,3,51,-9,126
fold3_room13_mix002.csv,557,1,3,51,-10,127
fold3_room13_mix002.csv,609,1,3,51,-9,125
fold3_room13_mix002.csv,639,1,3,51,-9,126
fold3_room13_mix002.csv,835,1,3,53,-10,119
fold3_room13_mix002.csv,861,1,3,51,-10,123
fold3_room13_mix002.csv,874,1,3,51,-10,124
fold3_room13_mix002.csv,902,1,3,51,-9,125
fold3_room13_mix002.csv,912,1,3,51,-9,124
fold3_room13_mix002.csv,1234,1,3,52,-9,120
fold3_room13_mix002.csv,1262,1,3,51,-9,125
fold3_room13_mix002.csv,1320,1,3,51,-9,125
fold3_room13_mix002.csv,1327,1,3,51,-9,124
fold3_room13_mix002.csv,1491,1,3,52,-10,123
fold3_room13_mix002.csv,1513,1,3,51,-9,125
fold3_room13_mix002.csv,1561,1,3,51,-10,125
fold3_room13_mix002.csv,1567,1,3,51,-9,126
fold3_room13_mix002.csv,1602,1,3,51,-10,124
fold3_room13_mix002.csv,1614,1,3,50,-10,128
fold3_room13_mix002.csv,1637,1,3,51,-9,120
fold3_room13_mix002.csv,1647,1,3,50,-9,126
fold3_room13_mix002.csv,1792,1,3,54,-8,118
fold3_room13_mix002.csv,1857,1,3,50,-10,128
fold3_room13_mix002.csv,1862,1,3,50,-9,127
fold3_room13_mix002.csv,1880,1,3,52,-10,119
fold3_room13_mix002.csv,1884,1,3,51,-9,124
fold3_room13_mix002.csv,1948,1,3,52,-9,120
fold3_room13_mix002.csv,1988,1,3,50,-10,126
fold3_room13_mix002.csv,2151,1,3,52,-9,120
fold3_room13_mix002.csv,2187,1,3,50,-10,125
fold3_room13_mix002.csv,2212,1,3,51,-9,121
fold3_room13_mix002.csv,2249,1,3,50,-10,124
fold3_room13_mix002.csv,2255,1,3,50,-9,123
fold3_room13_mix002.csv,2266,1,3,50,-9,124
fold3_room13_mix002.csv,2396,1,3,53,-9,119
fold3_room13_mix002.csv,2397,1,3,53,-9,120
fold3_room13_mix002.csv,2722,1,3,53,-8,119
fold3_room13_mix002.csv,2744,1,3,53,-9,117
fold3_room13_mix002.csv,2781,1,3,53,-9,117
fold3_room13_mix002.csv,2789,1,3,51,-9,123
fold3_room13_mix003.csv,82,1,3,35,-4,252
fold3_room13_mix003.csv,104,1,3,36,-4,251
fold3_room13_mix003.csv,109,1,3,35,-4,251
fold3_room13_mix003.csv,113,1,3,36,-5,250
fold3_room13_mix003.csv,128,1,3,35,-4,251
fold3_room13_mix003.csv,141,1,3,36,-4,249
fold3_room13_mix003.csv,166,1,3,36,-4,250
fold3_room13_mix003.csv,172,1,3,36,-4,249
fold3_room13_mix003.csv,184,1,3,35,-5,248
fold3_room13_mix003.csv,199,1,3,35,-4,249
fold3_room13_mix003.csv,205,1,3,35,-4,250
fold3_room13_mix003.csv,232,1,3,34,-4,255
fold3_room13_mix003.csv,248,1,3,25,-4,215
fold3_room13_mix003.csv,251,1,3,24,3,212
fold3_room13_mix003.csv,255,1,3,18,7,237
fold3_room13_mix003.csv,925,1,3,-40,4,379
fold3_room13_mix003.csv,928,1,3,-38,4,372
fold3_room13_mix003.csv,1036,1,3,30,-4,226
fold3_room13_mix003.csv,1048,1,3,32,-5,223
fold3_room13_mix003.csv,1092,1,3,33,-4,247
fold3_room13_mix003.csv,1101,1,3,33,-4,247
fold3_room13_mix003.csv,1193,1,3,33,-4,246
fold3_room13_mix003.csv,1196,1,3,33,-4,247
fold3_room13_mix003.csv,1447,1,3,33,-4,247
fold3_room13_mix003.csv,1484,1,3,34,-4,246
fold3_room13_mix003.csv,1649,1,3,33,-4,246
fold3_room13_mix003.csv,1668,1,3,33,-5,246
fold3_room13_mix003.csv,1805,1,3,33,-4,247
fold3_room13_mix003.csv,1877,1,3,34,-5,245
fold3_room13_mix003.csv,1891,1,3,33,-4,246
fold3_room13_mix003.csv,1906,1,3,33,-4,246
fold3_room13_mix003.csv,1940,1,3,34,-5,245
fold3_room13_mix003.csv,1993,1,3,33,-3,246
fold3_room13_mix004.csv,526,1,3,-40,2,355
fold3_room13_mix004.csv,527,1,3,-40,3,355
fold3_room13_mix004.csv,531,1,3,-37,3,345
fold3_room13_mix004.csv,536,1,3,-33,4,319
fold3_room13_mix004.csv,595,1,3,7,3,267
fold3_room13_mix004.csv,607,1,3,10,2,214
fold3_room13_mix004.csv,646,1,3,7,-6,218
fold3_room13_mix004.csv,650,1,3,5,-5,229
fold3_room13_mix004.csv,776,1,3,2,-4,227
fold3_room13_mix004.csv,782,1,3,0,-4,225
fold3_room13_mix004.csv,1092,1,3,2,-5,254
fold3_room13_mix004.csv,1112,1,3,2,-5,254
fold3_room13_mix004.csv,1154,1,3,3,-5,254
fold3_room13_mix004.csv,1183,1,3,2,-5,253
fold3_room13_mix004.csv,1197,1,3,2,-5,253
fold3_room13_mix004.csv,1226,1,3,2,-5,254
fold3_room13_mix004.csv,1309,1,3,2,-5,254
fold3_room13_mix004.csv,1320,1,3,2,-5,254
fold3_room13_mix004.csv,1371,1,3,2,-5,254
fold3_room13_mix004.csv,1431,1,3,2,-5,254
fold3_room13_mix004.csv,1491,1,3,2,-5,254
fold3_room13_mix004.csv,1508,1,3,3,-5,253
fold3_room13_mix006.csv,28,1,1,7,3,281
fold3_room13_mix006.csv,43,1,1,6,3,288
fold3_room13_mix006.csv,64,1,1,-4,3,268
fold3_room13_mix006.csv,65,1,1,-4,3,269
fold3_room13_mix006.csv,87,1,1,2,3,275
fold3_room13_mix006.csv,117,1,1,3,3,272
fold3_room13_mix006.csv,214,1,1,2,3,278
fold3_room13_mix006.csv,236,1,1,-7,3,278
fold3_room13_mix006.csv,246,1,1,1,3,282
fold3_room13_mix006.csv,283,1,1,9,3,278
fold3_room13_mix006.csv,295,1,1,9,3,276
fold3_room13_mix006.csv,388,1,1,8,3,274
fold3_room13_mix006.csv,396,1,1,7,3,272
fold3_room13_mix006.csv,397,1,1,6,3,272
fold3_room13_mix006.csv,448,1,1,8,3,272
fold3_room13_mix006.csv,489,1,1,8,3,272
fold3_room13_mix006.csv,502,1,1,8,3,271
fold3_room13_mix006.csv,554,1,1,8,3,272
fold3_room13_mix006.csv,564,1,1,8,3,272
fold3_room13_mix006.csv,582,1,1,8,3,273
fold3_room13_mix006.csv,608,1,1,8,3,273
fold3_room13_mix006.csv,637,1,1,9,2,274
fold3_room13_mix006.csv,725,1,1,6,2,275
fold3_room13_mix006.csv,823,1,1,4,3,280
fold3_room13_mix006.csv,836,1,1,4,3,279
fold3_room13_mix006.csv,852,1,1,1,3,283
fold3_room13_mix006.csv,910,1,1,1,3,281
fold3_room13_mix006.csv,931,1,1,1,3,281
fold3_room13_mix006.csv,1034,1,1,-3,2,281
fold3_room13_mix006.csv,1088,1,1,-2,3,273
fold3_room13_mix006.csv,1096,1,1,4,3,274
fold3_room13_mix006.csv,1126,1,1,3,3,277
fold3_room13_mix006.csv,1260,1,1,-6,2,279
fold3_room13_mix006.csv,1269,1,1,2,2,294
fold3_room13_mix006.csv,1335,1,1,5,3,275
fold3_room13_mix006.csv,1338,1,1,5,3,275
fold3_room13_mix006.csv,1592,1,1,11,3,276
fold3_room13_mix006.csv,1621,1,1,11,3,278
fold3_room13_mix006.csv,1638,1,1,8,3,273
fold3_room13_mix006.csv,1751,1,1,8,3,273
fold3_room13_mix006.csv,1762,1,1,8,3,273
fold3_room13_mix006.csv,1771,1,1,9,3,273
fold3_room13_mix006.csv,1787,1,1,8,3,273
fold3_room13_mix006.csv,1824,1,1,8,4,273
fold3_room13_mix006.csv,1862,1,1,-2,3,273
fold3_room13_mix006.csv,1881,1,1,7,3,286
fold3_room13_mix006.csv,1905,1,1,13,3,275
fold3_room13_mix006.csv,1978,1,1,4,3,267
fold3_room13_mix006.csv,2075,1,1,0,3,242
fold3_room13_mix006.csv,2088,1,1,0,3,243
fold3_room13_mix006.csv,2102,1,1,1,3,240
fold3_room13_mix006.csv,2130,1,1,2,3,244
fold3_room13_mix006.csv,2175,1,1,1,4,255
fold3_room13_mix006.csv,2181,1,1,1,3,258
fold3_room13_mix006.csv,2302,1,1,0,2,243
fold3_room13_mix006.csv,2318,1,1,2,2,242
fold3_room13_mix006.csv,2416,1,1,4,2,259
fold3_room13_mix006.csv,2440,1,1,-1,3,262
fold3_room13_mix006.csv,2454,1,1,2,3,263
fold3_room13_mix006.csv,2457,1,1,1,3,262
fold3_room13_mix006.csv,2504,1,1,1,3,250
fold3_room13_mix006.csv,2513,1,1,0,3,242
fold3_room13_mix006.csv,2520,1,1,1,3,253
fold3_room13_mix006.csv,2549,1,1,0,2,239
fold3_room13_mix006.csv,2766,1,1,2,3,246
fold3_room13_mix006.csv,2770,1,1,1,3,247
fold3_room13_mix006.csv,2780,1,1,1,3,247
fold3_room13_mix006.csv,2811,1,1,4,4,266
fold3_room13_mix006.csv,2826,1,1,3,4,269
fold3_room13_mix006.csv,2830,1,1,4,3,271
fold3_room13_mix006.csv,2838,1,1,5,3,272
fold3_room13_mix006.csv,2840,1,1,5,3,273
fold3_room13_mix006.csv,2866,1,1,5,3,273
fold3_room13_mix006.csv,2885,1,1,0,3,272
fold3_room13_mix006.csv,2894,1,1,2,3,269
fold3_room13_mix006.csv,2896,1,1,3,3,268
